record_id,window_id,cluster_id,task_class,MI,composite,assigned_node,reason,latency_ms,energy_mj
201,335,1,1,1920,0.3588,edge-west,qsopoa_allocated,97.0,1.945
201,336,0,0,1077,0.1894,edge-south,qsopoa_allocated,54.85,1.087
201,337,1,1,2006,0.376,edge-north,qsopoa_allocated,101.3,2.031
201,338,1,1,1832,0.3412,edge-west,qsopoa_allocated,92.6,1.857
201,339,1,1,1905,0.3558,edge-south,qsopoa_allocated,96.25,1.93
201,340,1,1,1945,0.3638,edge-central,qsopoa_allocated,98.25,1.97
201,341,1,2,3056,0.4285,edge-west,qsopoa_allocated,153.8,3.096
201,342,1,1,1959,0.3665,edge-south,qsopoa_allocated,98.95,1.984
201,343,1,1,1899,0.3545,edge-west,qsopoa_allocated,95.95,1.924
201,344,1,1,2034,0.3815,edge-central,qsopoa_allocated,102.7,2.059
201,345,1,1,1920,0.3588,edge-south,qsopoa_allocated,97.0,1.945
201,346,1,1,1732,0.3212,edge-south,qsopoa_allocated,87.6,1.757
201,347,1,1,1868,0.3484,edge-north,qsopoa_allocated,94.4,1.893
201,348,1,1,2004,0.3756,edge-south,qsopoa_allocated,101.2,2.029
201,349,1,1,1918,0.3584,edge-west,qsopoa_allocated,96.9,1.943
201,350,1,1,1895,0.3538,edge-west,qsopoa_allocated,95.75,1.92
201,351,1,1,1938,0.3624,edge-north,qsopoa_allocated,97.9,1.963
201,352,1,1,1674,0.3095,edge-south,qsopoa_allocated,84.7,1.699
201,353,1,1,1910,0.3568,edge-west,qsopoa_allocated,96.5,1.935
201,354,1,1,1801,0.335,edge-south,qsopoa_allocated,91.05,1.826
201,355,1,1,1913,0.3573,edge-north,qsopoa_allocated,96.65,1.938
201,356,1,1,1853,0.3453,edge-south,qsopoa_allocated,93.65,1.878
201,357,0,0,1091,0.1987,edge-north,qsopoa_allocated,55.55,1.101
201,358,1,1,1706,0.316,edge-north,qsopoa_allocated,86.3,1.731
201,359,1,2,3003,0.4178,edge-west,qsopoa_allocated,151.15,3.043
201,360,1,1,1978,0.3703,edge-north,qsopoa_allocated,99.9,2.003
202,0,1,1,1992,0.3731,edge-south,qsopoa_allocated,100.6,2.017
202,1,1,1,1848,0.3444,edge-west,qsopoa_allocated,93.4,1.873
202,2,1,1,1992,0.3732,edge-central,qsopoa_allocated,100.6,2.017
202,3,1,1,1919,0.3585,edge-west,qsopoa_allocated,96.95,1.944
202,4,1,1,2017,0.3781,edge-west,qsopoa_allocated,101.85,2.042
202,5,1,1,1791,0.3329,edge-north,qsopoa_allocated,90.55,1.816
202,6,1,1,1911,0.357,edge-north,qsopoa_allocated,96.55,1.936
202,7,1,1,1788,0.3324,edge-south,qsopoa_allocated,90.4,1.813
202,8,1,1,1989,0.3725,edge-central,qsopoa_allocated,100.45,2.014
202,9,1,1,2062,0.3872,edge-south,qsopoa_allocated,104.1,2.087
202,10,1,1,1837,0.3421,edge-central,qsopoa_allocated,92.85,1.862
202,11,1,1,1990,0.3727,edge-north,qsopoa_allocated,100.5,2.015
202,12,1,1,1801,0.335,edge-central,qsopoa_allocated,91.05,1.826
202,13,1,1,1924,0.3596,edge-west,qsopoa_allocated,97.2,1.949
202,14,1,1,1966,0.368,edge-central,qsopoa_allocated,99.3,1.991
202,15,1,1,1783,0.3314,edge-north,qsopoa_allocated,90.15,1.808
202,16,1,1,1839,0.3425,edge-north,qsopoa_allocated,92.95,1.864
202,17,1,1,1814,0.3376,edge-south,qsopoa_allocated,91.7,1.839
202,18,1,1,1931,0.361,edge-west,qsopoa_allocated,97.55,1.956
202,19,1,1,1924,0.3595,edge-central,qsopoa_allocated,97.2,1.949
202,20,1,1,1926,0.36,edge-west,qsopoa_allocated,97.3,1.951
202,21,1,1,2061,0.3869,edge-central,qsopoa_allocated,104.05,2.086
202,22,1,1,1897,0.3541,edge-north,qsopoa_allocated,95.85,1.922
202,23,1,1,1964,0.3676,edge-north,qsopoa_allocated,99.2,1.989
202,24,1,1,1830,0.3408,edge-north,qsopoa_allocated,92.5,1.855
202,25,1,1,1866,0.3479,edge-west,qsopoa_allocated,94.3,1.891
202,26,1,1,1808,0.3363,edge-south,qsopoa_allocated,91.4,1.833
202,27,1,1,1920,0.3587,edge-north,qsopoa_allocated,97.0,1.945
202,28,1,1,2187,0.4122,edge-west,qsopoa_allocated,110.35,2.212
202,29,1,1,1822,0.3391,edge-west,qsopoa_allocated,92.1,1.847
202,30,1,1,1888,0.3523,edge-central,qsopoa_allocated,95.4,1.913
202,31,1,1,2116,0.3979,edge-central,qsopoa_allocated,106.8,2.141
202,32,1,1,1913,0.3573,edge-west,qsopoa_allocated,96.65,1.938
202,33,1,1,1942,0.3631,edge-south,qsopoa_allocated,98.1,1.967
202,34,1,1,1841,0.3429,edge-west,qsopoa_allocated,93.05,1.866
202,35,1,1,1894,0.3535,edge-north,qsopoa_allocated,95.7,1.919
202,36,1,1,1807,0.3361,edge-west,qsopoa_allocated,91.35,1.832
202,37,1,1,1901,0.3549,edge-south,qsopoa_allocated,96.05,1.926
202,38,1,1,2011,0.3769,edge-west,qsopoa_allocated,101.55,2.036
202,39,1,1,1831,0.341,edge-north,qsopoa_allocated,92.55,1.856
202,40,1,1,1829,0.3406,edge-south,qsopoa_allocated,92.45,1.854
202,41,1,1,1822,0.3391,edge-south,qsopoa_allocated,92.1,1.847
202,42,1,1,1856,0.3459,edge-north,qsopoa_allocated,93.8,1.881
202,43,1,1,1869,0.3486,edge-south,qsopoa_allocated,94.45,1.894
202,44,1,1,1792,0.3332,edge-west,qsopoa_allocated,90.6,1.817
202,45,1,1,1872,0.3491,edge-south,qsopoa_allocated,94.6,1.897
202,46,1,1,1856,0.3459,edge-west,qsopoa_allocated,93.8,1.881
202,47,1,1,1877,0.3501,edge-central,qsopoa_allocated,94.85,1.902
202,48,1,1,2020,0.3788,edge-central,qsopoa_allocated,102.0,2.045
202,49,1,1,1790,0.3327,edge-west,qsopoa_allocated,90.5,1.815
202,50,1,1,2080,0.3907,edge-north,qsopoa_allocated,105.0,2.105
202,51,1,1,1865,0.3477,edge-north,qsopoa_allocated,94.25,1.89
202,52,1,1,2099,0.3946,edge-central,qsopoa_allocated,105.95,2.124
202,53,1,1,1916,0.358,edge-north,qsopoa_allocated,96.8,1.941
202,54,1,1,1985,0.3717,edge-west,qsopoa_allocated,100.25,2.01
202,55,1,1,1877,0.3501,edge-north,qsopoa_allocated,94.85,1.902
202,56,1,1,1929,0.3605,edge-central,qsopoa_allocated,97.45,1.954
202,57,1,1,1791,0.3329,edge-south,qsopoa_allocated,90.55,1.816
202,58,1,1,1947,0.3642,edge-central,qsopoa_allocated,98.35,1.972
202,59,1,1,1988,0.3723,edge-west,qsopoa_allocated,100.4,2.013
202,60,1,1,1862,0.3471,edge-south,qsopoa_allocated,94.1,1.887
202,61,1,1,1874,0.3496,edge-north,qsopoa_allocated,94.7,1.899
202,62,1,1,1847,0.3441,edge-central,qsopoa_allocated,93.35,1.872
202,63,1,1,1892,0.3532,edge-south,qsopoa_allocated,95.6,1.917
202,64,1,1,2011,0.377,edge-north,qsopoa_allocated,101.55,2.036
202,65,1,1,1803,0.3353,edge-west,qsopoa_allocated,91.15,1.828
202,66,1,1,1883,0.3514,edge-south,qsopoa_allocated,95.15,1.908
202,67,1,2,3435,0.5044,edge-central,qsopoa_allocated,172.75,3.475
202,68,1,1,1739,0.3226,edge-north,qsopoa_allocated,87.95,1.764
202,69,1,1,1858,0.3464,edge-central,qsopoa_allocated,93.9,1.883
202,70,1,1,2088,0.3923,edge-west,qsopoa_allocated,105.4,2.113
202,71,1,1,1848,0.3444,edge-central,qsopoa_allocated,93.4,1.873
202,72,1,1,1877,0.3502,edge-south,qsopoa_allocated,94.85,1.902
202,73,1,1,1863,0.3473,edge-west,qsopoa_allocated,94.15,1.888
202,74,1,1,1881,0.351,edge-north,qsopoa_allocated,95.05,1.906
202,75,1,1,2123,0.3994,edge-central,qsopoa_allocated,107.15,2.148
202,76,1,1,1835,0.3417,edge-south,qsopoa_allocated,92.75,1.86
202,77,1,1,2094,0.3936,edge-central,qsopoa_allocated,105.7,2.119
202,78,1,1,1847,0.3441,edge-south,qsopoa_allocated,93.35,1.872
202,79,1,1,1894,0.3536,edge-north,qsopoa_allocated,95.7,1.919
202,80,1,1,2073,0.3893,edge-west,qsopoa_allocated,104.65,2.098
202,81,1,1,1821,0.3389,edge-south,qsopoa_allocated,92.05,1.846
202,82,1,1,1905,0.3557,edge-north,qsopoa_allocated,96.25,1.93
202,83,1,1,1904,0.3555,edge-central,qsopoa_allocated,96.2,1.929
202,84,1,1,1872,0.3492,edge-central,qsopoa_allocated,94.6,1.897
202,85,1,1,2066,0.388,edge-north,qsopoa_allocated,104.3,2.091
202,86,1,1,1833,0.3414,edge-central,qsopoa_allocated,92.65,1.858
202,87,1,1,1824,0.3396,edge-south,qsopoa_allocated,92.2,1.849
202,88,1,1,1789,0.3326,edge-north,qsopoa_allocated,90.45,1.814
202,89,1,1,1814,0.3376,edge-south,qsopoa_allocated,91.7,1.839
202,90,1,1,1788,0.3323,edge-west,qsopoa_allocated,90.4,1.813
202,91,1,1,1860,0.3468,edge-central,qsopoa_allocated,94.0,1.885
202,92,1,1,2032,0.3811,edge-central,qsopoa_allocated,102.6,2.057
202,93,1,1,1766,0.3279,edge-central,qsopoa_allocated,89.3,1.791
202,94,1,1,1903,0.3553,edge-central,qsopoa_allocated,96.15,1.928
202,95,1,1,1904,0.3555,edge-north,qsopoa_allocated,96.2,1.929
202,96,1,1,1859,0.3466,edge-central,qsopoa_allocated,93.95,1.884
202,97,1,1,1870,0.3487,edge-north,qsopoa_allocated,94.5,1.895
202,98,1,1,1781,0.331,edge-north,qsopoa_allocated,90.05,1.806
202,99,1,1,1898,0.3543,edge-central,qsopoa_allocated,95.9,1.923
202,100,1,1,2096,0.3939,edge-central,qsopoa_allocated,105.8,2.121
202,101,1,1,1882,0.3512,edge-central,qsopoa_allocated,95.1,1.907
202,102,1,1,2128,0.4004,edge-north,qsopoa_allocated,107.4,2.153
202,103,1,1,1818,0.3384,edge-west,qsopoa_allocated,91.9,1.843
202,104,1,1,1877,0.3502,edge-north,qsopoa_allocated,94.85,1.902
202,105,1,1,1828,0.3403,edge-west,qsopoa_allocated,92.4,1.853
202,106,1,1,1862,0.3471,edge-north,qsopoa_allocated,94.1,1.887
202,107,1,1,1776,0.3299,edge-south,qsopoa_allocated,89.8,1.801
202,108,1,1,1926,0.36,edge-north,qsopoa_allocated,97.3,1.951
202,109,1,1,2069,0.3886,edge-south,qsopoa_allocated,104.45,2.094
202,110,1,1,1864,0.3475,edge-south,qsopoa_allocated,94.2,1.889
202,111,1,1,2182,0.4111,edge-west,qsopoa_allocated,110.1,2.207
202,112,1,1,2019,0.3786,edge-north,qsopoa_allocated,101.95,2.044
202,113,1,1,1839,0.3425,edge-central,qsopoa_allocated,92.95,1.864
202,114,1,1,1877,0.3502,edge-north,qsopoa_allocated,94.85,1.902
202,115,1,1,1791,0.3329,edge-central,qsopoa_allocated,90.55,1.816
202,116,1,1,1963,0.3673,edge-south,qsopoa_allocated,99.15,1.988
202,117,1,1,1894,0.3536,edge-north,qsopoa_allocated,95.7,1.919
202,118,1,1,1940,0.3628,edge-north,qsopoa_allocated,98.0,1.965
202,119,1,1,1834,0.3415,edge-west,qsopoa_allocated,92.7,1.859
202,120,1,1,1959,0.3666,edge-south,qsopoa_allocated,98.95,1.984
202,121,1,1,1957,0.3661,edge-central,qsopoa_allocated,98.85,1.982
202,122,1,1,1906,0.356,edge-central,qsopoa_allocated,96.3,1.931
202,123,1,1,1979,0.3705,edge-central,qsopoa_allocated,99.95,2.004
202,124,1,1,2016,0.3779,edge-west,qsopoa_allocated,101.8,2.041
202,125,1,1,1843,0.3433,edge-west,qsopoa_allocated,93.15,1.868
202,126,1,1,1971,0.3689,edge-central,qsopoa_allocated,99.55,1.996
202,127,1,1,1918,0.3583,edge-south,qsopoa_allocated,96.9,1.943
202,128,1,1,1918,0.3583,edge-north,qsopoa_allocated,96.9,1.943
202,129,1,1,1852,0.3452,edge-north,qsopoa_allocated,93.6,1.877
202,130,1,1,1863,0.3473,edge-central,qsopoa_allocated,94.15,1.888
202,131,1,1,1820,0.3388,edge-central,qsopoa_allocated,92.0,1.845
202,132,1,1,2008,0.3763,edge-west,qsopoa_allocated,101.4,2.033
202,133,1,1,1912,0.3571,edge-north,qsopoa_allocated,96.6,1.937
202,134,1,1,2006,0.376,edge-south,qsopoa_allocated,101.3,2.031
202,135,1,1,1971,0.3689,edge-west,qsopoa_allocated,99.55,1.996
202,136,0,0,1033,0.1594,edge-central,qsopoa_allocated,52.65,1.043
202,137,0,0,1024,0.1532,edge-south,qsopoa_allocated,52.2,1.034
202,138,1,1,1822,0.3391,edge-central,qsopoa_allocated,92.1,1.847
202,139,1,1,1768,0.3284,edge-central,qsopoa_allocated,89.4,1.793
202,140,1,1,1849,0.3445,edge-north,qsopoa_allocated,93.45,1.874
202,141,1,1,1836,0.342,edge-central,qsopoa_allocated,92.8,1.861
202,142,1,1,1994,0.3736,edge-west,qsopoa_allocated,100.7,2.019
202,143,1,1,1799,0.3346,edge-south,qsopoa_allocated,90.95,1.824
202,144,1,1,1794,0.3335,edge-central,qsopoa_allocated,90.7,1.819
202,145,1,1,2071,0.389,edge-central,qsopoa_allocated,104.55,2.096
202,146,1,1,1842,0.3431,edge-south,qsopoa_allocated,93.1,1.867
202,147,1,2,3499,0.517,edge-north,qsopoa_allocated,175.95,3.539
202,148,1,1,2007,0.3762,edge-west,qsopoa_allocated,101.35,2.032
202,149,1,1,1992,0.3732,edge-central,qsopoa_allocated,100.6,2.017
202,150,1,1,2179,0.4106,edge-central,qsopoa_allocated,109.95,2.204
202,151,1,1,1957,0.3662,edge-south,qsopoa_allocated,98.85,1.982
202,152,1,1,2007,0.3762,edge-north,qsopoa_allocated,101.35,2.032
202,153,1,1,1988,0.3723,edge-north,qsopoa_allocated,100.4,2.013
202,154,1,1,1847,0.3442,edge-north,qsopoa_allocated,93.35,1.872
202,155,1,1,1817,0.3382,edge-central,qsopoa_allocated,91.85,1.842
202,156,1,1,1864,0.3475,edge-west,qsopoa_allocated,94.2,1.889
202,157,1,1,2138,0.4023,edge-west,qsopoa_allocated,107.9,2.163
202,158,1,1,2022,0.3791,edge-south,qsopoa_allocated,102.1,2.047
202,159,1,1,1897,0.3541,edge-north,qsopoa_allocated,95.85,1.922
202,160,1,1,1834,0.3416,edge-west,qsopoa_allocated,92.7,1.859
202,161,1,1,1859,0.3465,edge-central,qsopoa_allocated,93.95,1.884
202,162,1,1,2156,0.4059,edge-central,qsopoa_allocated,108.8,2.181
202,163,1,1,2130,0.4007,edge-north,qsopoa_allocated,107.5,2.155
202,164,1,1,1944,0.3636,edge-north,qsopoa_allocated,98.2,1.969
202,165,1,1,2078,0.3904,edge-west,qsopoa_allocated,104.9,2.103
202,166,1,1,1823,0.3393,edge-south,qsopoa_allocated,92.15,1.848
202,167,1,1,1926,0.3599,edge-south,qsopoa_allocated,97.3,1.951
202,168,1,1,2026,0.38,edge-north,qsopoa_allocated,102.3,2.051
202,169,1,1,1805,0.3357,edge-south,qsopoa_allocated,91.25,1.83
202,170,1,1,1835,0.3417,edge-north,qsopoa_allocated,92.75,1.86
202,171,1,1,1839,0.3425,edge-west,qsopoa_allocated,92.95,1.864
202,172,1,1,1812,0.3371,edge-south,qsopoa_allocated,91.6,1.837
202,173,1,1,1866,0.3479,edge-north,qsopoa_allocated,94.3,1.891
202,174,1,1,1850,0.3447,edge-central,qsopoa_allocated,93.5,1.875
202,175,1,1,2054,0.3856,edge-north,qsopoa_allocated,103.7,2.079
202,176,1,1,1933,0.3613,edge-central,qsopoa_allocated,97.65,1.958
202,177,1,1,2091,0.393,edge-west,qsopoa_allocated,105.55,2.116
202,178,1,1,1955,0.3657,edge-central,qsopoa_allocated,98.75,1.98
202,179,1,1,1828,0.3403,edge-west,qsopoa_allocated,92.4,1.853
202,180,1,1,1734,0.3216,edge-central,qsopoa_allocated,87.7,1.759
202,181,1,1,1863,0.3474,edge-north,qsopoa_allocated,94.15,1.888
202,182,1,1,1730,0.3207,edge-central,qsopoa_allocated,87.5,1.755
202,183,1,1,1843,0.3434,edge-west,qsopoa_allocated,93.15,1.868
202,184,1,1,1853,0.3454,edge-central,qsopoa_allocated,93.65,1.878
202,185,1,1,2009,0.3765,edge-north,qsopoa_allocated,101.45,2.034
202,186,1,1,1874,0.3496,edge-north,qsopoa_allocated,94.7,1.899
202,187,1,1,1882,0.3511,edge-south,qsopoa_allocated,95.1,1.907
202,188,1,1,1775,0.3297,edge-north,qsopoa_allocated,89.75,1.8
202,189,1,1,1773,0.3293,edge-west,qsopoa_allocated,89.65,1.798
202,190,1,1,1850,0.3447,edge-south,qsopoa_allocated,93.5,1.875
202,191,1,1,1742,0.3231,edge-west,qsopoa_allocated,88.1,1.767
202,192,1,1,1798,0.3343,edge-west,qsopoa_allocated,90.9,1.823
202,193,1,1,1742,0.3231,edge-central,qsopoa_allocated,88.1,1.767
202,194,1,1,1842,0.3431,edge-central,qsopoa_allocated,93.1,1.867
202,195,1,1,1867,0.3481,edge-north,qsopoa_allocated,94.35,1.892
202,196,1,1,1871,0.3489,edge-west,qsopoa_allocated,94.55,1.896
202,197,1,1,1892,0.3531,edge-south,qsopoa_allocated,95.6,1.917
202,198,1,1,1930,0.3608,edge-central,qsopoa_allocated,97.5,1.955
202,199,1,1,1876,0.35,edge-west,qsopoa_allocated,94.8,1.901
202,200,1,1,1750,0.3248,edge-south,qsopoa_allocated,88.5,1.775
202,201,1,1,1853,0.3454,edge-south,qsopoa_allocated,93.65,1.878
202,202,1,1,1778,0.3303,edge-south,qsopoa_allocated,89.9,1.803
202,203,1,1,1827,0.3401,edge-central,qsopoa_allocated,92.35,1.852
202,204,1,1,2081,0.391,edge-north,qsopoa_allocated,105.05,2.106
202,205,1,1,1811,0.3369,edge-central,qsopoa_allocated,91.55,1.836
202,206,1,1,1859,0.3465,edge-south,qsopoa_allocated,93.95,1.884
202,207,1,1,1777,0.3302,edge-north,qsopoa_allocated,89.85,1.802
202,208,1,1,1838,0.3424,edge-west,qsopoa_allocated,92.9,1.863
202,209,1,1,2026,0.38,edge-central,qsopoa_allocated,102.3,2.051
202,210,1,1,1746,0.324,edge-north,qsopoa_allocated,88.3,1.771
202,211,1,1,1924,0.3596,edge-south,qsopoa_allocated,97.2,1.949
202,212,1,1,2087,0.3921,edge-south,qsopoa_allocated,105.35,2.112
202,213,1,1,1748,0.3243,edge-central,qsopoa_allocated,88.4,1.773
202,214,1,1,1778,0.3304,edge-north,qsopoa_allocated,89.9,1.803
202,215,1,1,1786,0.3319,edge-south,qsopoa_allocated,90.3,1.811
202,216,1,1,1965,0.3678,edge-north,qsopoa_allocated,99.25,1.99
202,217,1,1,1776,0.3299,edge-west,qsopoa_allocated,89.8,1.801
202,218,1,1,1816,0.3379,edge-west,qsopoa_allocated,91.8,1.841
202,219,1,1,1958,0.3663,edge-central,qsopoa_allocated,98.9,1.983
202,220,1,1,1779,0.3305,edge-central,qsopoa_allocated,89.95,1.804
202,221,1,1,1770,0.3287,edge-north,qsopoa_allocated,89.5,1.795
202,222,1,1,1858,0.3463,edge-central,qsopoa_allocated,93.9,1.883
202,223,1,1,1956,0.366,edge-west,qsopoa_allocated,98.8,1.981
202,224,1,1,1803,0.3353,edge-north,qsopoa_allocated,91.15,1.828
202,225,1,1,1947,0.3642,edge-south,qsopoa_allocated,98.35,1.972
202,226,1,1,1878,0.3503,edge-south,qsopoa_allocated,94.9,1.903
202,227,1,1,1980,0.3708,edge-north,qsopoa_allocated,100.0,2.005
202,228,1,1,2159,0.4066,edge-central,qsopoa_allocated,108.95,2.184
202,229,1,1,1700,0.3147,edge-south,qsopoa_allocated,86.0,1.725
202,230,1,1,2041,0.3829,edge-central,qsopoa_allocated,103.05,2.066
202,231,1,1,1980,0.3707,edge-south,qsopoa_allocated,100.0,2.005
202,232,1,2,3031,0.4234,edge-west,qsopoa_allocated,152.55,3.071
202,233,1,1,1916,0.358,edge-central,qsopoa_allocated,96.8,1.941
202,234,1,1,2012,0.3772,edge-north,qsopoa_allocated,101.6,2.037
202,235,1,2,3110,0.4392,edge-central,qsopoa_allocated,156.5,3.15
202,236,1,1,2014,0.3776,edge-north,qsopoa_allocated,101.7,2.039
202,237,1,1,2153,0.4054,edge-central,qsopoa_allocated,108.65,2.178
202,238,1,1,1588,0.2924,edge-north,qsopoa_allocated,80.4,1.613
202,239,1,1,1739,0.3226,edge-west,qsopoa_allocated,87.95,1.764
202,240,1,1,1961,0.3669,edge-north,qsopoa_allocated,99.05,1.986
202,241,1,1,1949,0.3645,edge-south,qsopoa_allocated,98.45,1.974
202,242,2,1,1569,0.2886,edge-west,qsopoa_allocated,79.45,1.594
202,243,1,1,1981,0.3709,edge-central,qsopoa_allocated,100.05,2.006
202,244,2,1,1637,0.3021,edge-west,qsopoa_allocated,82.85,1.662
202,245,1,2,3007,0.4186,edge-central,qsopoa_allocated,151.35,3.047
202,246,1,1,1634,0.3016,edge-north,qsopoa_allocated,82.7,1.659
202,247,1,1,2160,0.4067,edge-south,qsopoa_allocated,109.0,2.185
202,248,1,2,3037,0.4246,edge-west,qsopoa_allocated,152.85,3.077
202,249,1,1,2207,0.4161,edge-central,qsopoa_allocated,111.35,2.232
202,250,2,0,1181,0.2602,edge-west,qsopoa_allocated,60.05,1.191
202,251,1,1,1899,0.3546,edge-central,qsopoa_allocated,95.95,1.924
202,252,1,1,2152,0.4051,edge-south,qsopoa_allocated,108.6,2.177
202,253,2,0,1196,0.2706,edge-north,qsopoa_allocated,60.8,1.206
202,254,1,2,3052,0.4276,edge-central,qsopoa_allocated,153.6,3.092
202,255,1,1,2155,0.4057,edge-north,qsopoa_allocated,108.75,2.18
202,256,2,0,1156,0.2431,edge-central,qsopoa_allocated,58.8,1.166
202,257,2,0,1198,0.2716,edge-north,qsopoa_allocated,60.9,1.208
202,258,1,1,2014,0.3776,edge-north,qsopoa_allocated,101.7,2.039
202,259,1,1,2069,0.3886,edge-south,qsopoa_allocated,104.45,2.094
202,260,1,1,1960,0.3668,edge-south,qsopoa_allocated,99.0,1.985
202,261,1,1,1990,0.3727,edge-north,qsopoa_allocated,100.5,2.015
202,262,1,1,2006,0.3759,edge-west,qsopoa_allocated,101.3,2.031
202,263,1,1,2056,0.3859,edge-central,qsopoa_allocated,103.8,2.081
202,264,1,1,1927,0.3602,edge-south,qsopoa_allocated,97.35,1.952
202,265,1,1,2053,0.3853,edge-central,qsopoa_allocated,103.65,2.078
202,266,1,1,2033,0.3814,edge-central,qsopoa_allocated,102.65,2.058
202,267,1,1,2095,0.3938,edge-west,qsopoa_allocated,105.75,2.12
202,268,1,1,2166,0.4079,edge-central,qsopoa_allocated,109.3,2.191
202,269,1,1,1986,0.372,edge-central,qsopoa_allocated,100.3,2.011
202,270,1,1,1989,0.3726,edge-west,qsopoa_allocated,100.45,2.014
202,271,1,1,1924,0.3595,edge-west,qsopoa_allocated,97.2,1.949
202,272,1,1,1961,0.3669,edge-central,qsopoa_allocated,99.05,1.986
202,273,1,1,1917,0.3582,edge-north,qsopoa_allocated,96.85,1.942
202,274,1,1,1955,0.3657,edge-north,qsopoa_allocated,98.75,1.98
202,275,0,0,1173,0.2551,edge-south,qsopoa_allocated,59.65,1.183
202,276,1,1,1975,0.3698,edge-west,qsopoa_allocated,99.75,2.0
202,277,1,1,1898,0.3543,edge-south,qsopoa_allocated,95.9,1.923
202,278,1,1,1926,0.3599,edge-central,qsopoa_allocated,97.3,1.951
202,279,1,1,2020,0.3787,edge-central,qsopoa_allocated,102.0,2.045
202,280,1,1,1989,0.3725,edge-west,qsopoa_allocated,100.45,2.014
202,281,1,1,1975,0.3697,edge-west,qsopoa_allocated,99.75,2.0
202,282,1,1,2053,0.3854,edge-central,qsopoa_allocated,103.65,2.078
202,283,1,1,2011,0.3769,edge-north,qsopoa_allocated,101.55,2.036
202,284,1,1,1974,0.3696,edge-central,qsopoa_allocated,99.7,1.999
202,285,2,0,1161,0.2469,edge-west,qsopoa_allocated,59.05,1.171
202,286,1,1,1914,0.3576,edge-central,qsopoa_allocated,96.7,1.939
202,287,1,1,1875,0.3497,edge-north,qsopoa_allocated,94.75,1.9
202,288,1,1,2048,0.3843,edge-north,qsopoa_allocated,103.4,2.073
202,289,1,1,1891,0.353,edge-south,qsopoa_allocated,95.55,1.916
202,290,1,1,1908,0.3564,edge-north,qsopoa_allocated,96.4,1.933
202,291,1,1,1822,0.3391,edge-west,qsopoa_allocated,92.1,1.847
202,292,1,1,1982,0.3712,edge-south,qsopoa_allocated,100.1,2.007
202,293,1,1,2060,0.3868,edge-south,qsopoa_allocated,104.0,2.085
202,294,1,1,1952,0.3652,edge-west,qsopoa_allocated,98.6,1.977
202,295,1,1,1989,0.3726,edge-south,qsopoa_allocated,100.45,2.014
202,296,1,1,2005,0.3758,edge-central,qsopoa_allocated,101.25,2.03
202,297,1,1,1954,0.3656,edge-central,qsopoa_allocated,98.7,1.979
202,298,1,1,2042,0.3831,edge-north,qsopoa_allocated,103.1,2.067
202,299,1,1,1890,0.3527,edge-central,qsopoa_allocated,95.5,1.915
202,300,1,1,1936,0.3619,edge-central,qsopoa_allocated,97.8,1.961
202,301,1,1,1903,0.3553,edge-central,qsopoa_allocated,96.15,1.928
202,302,1,1,1949,0.3646,edge-central,qsopoa_allocated,98.45,1.974
202,303,2,0,1175,0.2559,edge-west,qsopoa_allocated,59.75,1.185
202,304,1,1,1923,0.3593,edge-west,qsopoa_allocated,97.15,1.948
202,305,1,1,1993,0.3734,edge-south,qsopoa_allocated,100.65,2.018
202,306,2,0,1119,0.2182,edge-central,qsopoa_allocated,56.95,1.129
202,307,2,0,1160,0.2457,edge-central,qsopoa_allocated,59.0,1.17
202,308,1,2,3035,0.4242,edge-west,qsopoa_allocated,152.75,3.075
202,309,2,0,1153,0.2409,edge-west,qsopoa_allocated,58.65,1.163
202,310,2,0,1146,0.2364,edge-central,qsopoa_allocated,58.3,1.156
202,311,2,0,1117,0.2163,edge-central,qsopoa_allocated,56.85,1.127
202,312,2,0,1194,0.2691,edge-west,qsopoa_allocated,60.7,1.204
202,313,2,1,1509,0.2766,edge-south,qsopoa_allocated,76.45,1.534
202,314,2,0,1128,0.2239,edge-north,qsopoa_allocated,57.4,1.138
202,315,1,1,1937,0.3622,edge-north,qsopoa_allocated,97.85,1.962
202,316,1,1,1972,0.3692,edge-west,qsopoa_allocated,99.6,1.997
202,317,1,1,1999,0.3746,edge-south,qsopoa_allocated,100.95,2.024
202,318,1,1,1968,0.3684,edge-west,qsopoa_allocated,99.4,1.993
202,319,1,1,2013,0.3774,edge-west,qsopoa_allocated,101.65,2.038
202,320,1,1,1945,0.3637,edge-south,qsopoa_allocated,98.25,1.97
202,321,1,1,1928,0.3604,edge-north,qsopoa_allocated,97.4,1.953
202,322,1,1,2154,0.4055,edge-south,qsopoa_allocated,108.7,2.179
202,323,1,1,2098,0.3944,edge-north,qsopoa_allocated,105.9,2.123
202,324,1,1,1968,0.3683,edge-central,qsopoa_allocated,99.4,1.993
